"Date","Provider_Org_code","Provider_name","total_complete","total_incomplete","median_wait_complete","median_wait_incomplete","twoweek_complete","twoweek_incomplete"
2016-03-01,"RTQ","2GETHER NHS FOUNDATION TRUST",13,6,1.5,2.5,0.692307692307692,0.333333333333333
2016-03-01,"RTV","NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST",22,45,1.66666666666667,2.25,0.590909090909091,0.466666666666667
2016-03-01,"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST",27,166,1.59090909090909,12.0459770114943,0.666666666666667,0.144578313253012
2016-03-01,"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST",24,27,1.75,1.875,0.583333333333333,0.518518518518518
2016-03-01,"RV9","HUMBER NHS FOUNDATION TRUST",8,9,2.2,2.5,0.375,0.444444444444444
2016-03-01,"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST",32,14,1.1,4,0.78125,0.214285714285714
2016-03-01,"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST",9,54,0.9,3.75,0.666666666666667,0.259259259259259
2016-03-01,"RW4","MERSEY CARE NHS FOUNDATION TRUST",9,28,0.75,8.33333333333333,0.888888888888889,0.214285714285714
2016-03-01,"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST",33,39,1.5,2.92857142857143,0.666666666666667,0.333333333333333
2016-03-01,"RWK","EAST LONDON NHS FOUNDATION TRUST",26,12,0.65,1.75,0.961538461538462,0.583333333333333
2016-03-01,"RWN","SOUTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",6,4,1.25,1,1,1
2016-03-01,"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",12,7,1.5,1.16666666666667,0.583333333333333,0.857142857142857
2016-03-01,"RWV","DEVON PARTNERSHIP NHS TRUST",8,14,1,1.6,0.75,0.642857142857143
2016-03-01,"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST",13,0,1.5,13,0.615384615384615,NA
2016-03-01,"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST",53,24,1.20588235294118,2.6,0.754716981132076,0.375
2016-03-01,"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",50,90,1.72222222222222,2.92307692307692,0.6,0.366666666666667
2016-03-01,"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",71,92,1.46969696969697,5.44444444444444,0.746478873239437,0.25
2016-03-01,"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST",24,18,0.75,1.8,0.875,0.555555555555556
2016-03-01,"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",42,16,1.27272727272727,4,0.880952380952381,0.125
2016-03-01,"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST",17,15,1.25,1.625,0.764705882352941,0.6
2016-03-01,"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST",6,16,1.33333333333333,3.5,0.833333333333333,0.3125
2016-03-01,"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST",54,36,6,6,0.259259259259259,0.277777777777778
2016-03-01,"RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST",38,41,1.14285714285714,1.94444444444444,0.81578947368421,0.51219512195122
2016-03-01,"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST",18,13,1,2.1,0.888888888888889,0.461538461538462
2016-03-01,"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST",22,31,2.6,2.3,0.363636363636364,0.451612903225806
2016-03-01,"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST",25,50,0.892857142857143,6,0.64,0.1
2016-03-01,"RYK","DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST",10,5,1.75,0.625,0.6,0.8
2016-03-01,"TAD","BRADFORD DISTRICT CARE NHS FOUNDATION TRUST",26,10,0.866666666666667,2,0.730769230769231,0.5
2016-03-01,"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST",24,13,1.64285714285714,7.5,0.708333333333333,0.230769230769231
2016-03-01,"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST",25,8,1.86363636363636,6,0.56,0.125
2016-03-01,"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST",11,31,5.75,7.375,0,0
2016-04-01,"NHV","COMMUNITY LINKS (NORTHERN) LTD",8,24,1.5,4,0.625,0.333333333333333
2016-04-01,"NKD","THE YOUTH ENQUIRY SERVICE (PLYMOUTH) LTD",5,3,3.25,1.5,0.4,0.666666666666667
2016-04-01,"NQL","NAVIGO",5,2,0.5,1,1,1
2016-04-01,"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",6,6,1.66666666666667,0.6,0.666666666666667,1
2016-04-01,"R1C","SOLENT NHS TRUST",8,2,1.4,4.5,0.875,0
2016-04-01,"R1F","ISLE OF WIGHT NHS TRUST",2,1,1,2.5,0.5,0
2016-04-01,"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST",34,33,1.85714285714286,2.75,0.558823529411765,0.363636363636364
2016-04-01,"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",16,4,1.57142857142857,2,0.6875,0.5
2016-04-01,"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST",13,17,1.16666666666667,7.5,0.692307692307692,0.235294117647059
2016-04-01,"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST",15,71,8.5,10.2142857142857,0,0.0704225352112676
2016-04-01,"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST",14,6,2.16666666666667,5,0.428571428571429,0.166666666666667
2016-04-01,"RKL","WEST LONDON MENTAL HEALTH NHS TRUST",28,9,1.42857142857143,1.16666666666667,0.642857142857143,0.777777777777778
2016-04-01,"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST",11,5,0.916666666666667,1.83333333333333,0.636363636363636,0.6
2016-04-01,"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST",18,0,2,13,0.5,NA
2016-04-01,"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST",14,8,1.5,5,0.857142857142857,0
2016-04-01,"RNU","OXFORD HEALTH NHS FOUNDATION TRUST",21,16,1.91666666666667,2.33333333333333,0.523809523809524,0.4375
2016-04-01,"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST",6,5,1,2.5,0.833333333333333,0.4
2016-04-01,"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST",10,1,2,1.5,0.5,1
2016-04-01,"RPG","OXLEAS NHS FOUNDATION TRUST",27,17,1.375,6.25,0.777777777777778,0
2016-04-01,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST",0,0,13,13,NA,NA
2016-04-01,"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST",30,5,1.63157894736842,0.833333333333333,0.733333333333333,0.6
2016-04-01,"RRD","NORTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",35,2,2.5,2,0.457142857142857,0.5
2016-04-01,"RRE","SOUTH STAFFORDSHIRE AND SHROPSHIRE HEALTHCARE NHS FOUNDATION TRUST",8,6,2,3.33333333333333,0.5,0
2016-04-01,"RRP","BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",24,24,0.857142857142857,2,0.666666666666667,0.5
2016-04-01,"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST",14,7,0.875,4.5,0.642857142857143,0.285714285714286
2016-04-01,"RT2","PENNINE CARE NHS FOUNDATION TRUST",51,31,6.125,1.59090909090909,0.333333333333333,0.645161290322581
2016-04-01,"RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST",7,15,1.16666666666667,1.25,0.857142857142857,0.8
2016-04-01,"RTQ","2GETHER NHS FOUNDATION TRUST",9,3,1.5,7.5,0.555555555555556,0
2016-04-01,"RTV","NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST",25,54,1.25,2.44444444444444,0.8,0.425925925925926
2016-04-01,"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST",25,165,1.68181818181818,12.2067307692308,0.64,0.103030303030303
2016-04-01,"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST",33,47,1.82142857142857,2.1,0.575757575757576,0.48936170212766
2016-04-01,"RV9","HUMBER NHS FOUNDATION TRUST",9,17,2.1,1.91666666666667,0.444444444444444,0.529411764705882
2016-04-01,"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST",46,12,0.92,2,0.739130434782609,0.5
2016-04-01,"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST",6,71,0.75,6.58333333333333,1,0.169014084507042
2016-04-01,"RW4","MERSEY CARE NHS FOUNDATION TRUST",14,40,2,5,0.5,0.275
2016-04-01,"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST",26,31,0.764705882352941,1.5,0.769230769230769,0.580645161290323
2016-04-01,"RWK","EAST LONDON NHS FOUNDATION TRUST",38,17,0.655172413793103,3.5,0.894736842105263,0.352941176470588
2016-04-01,"RWN","SOUTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",8,0,1.2,13,1,NA
2016-04-01,"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",9,14,1.625,1.4,0.666666666666667,0.714285714285714
2016-04-01,"RWV","DEVON PARTNERSHIP NHS TRUST",8,13,0.8,1.625,0.875,0.615384615384615
2016-04-01,"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST",20,0,1,13,0.85,NA
2016-04-01,"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST",44,31,1.61538461538462,1.64285714285714,0.613636363636364,0.580645161290323
2016-04-01,"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",62,84,2,2.54545454545455,0.5,0.428571428571429
2016-04-01,"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",69,34,1.26190476190476,0.85,0.72463768115942,0.88235294117647
2016-04-01,"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST",17,19,1.07142857142857,1.1,0.88235294117647,0.736842105263158
2016-04-01,"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",44,3,1.41666666666667,5.5,0.818181818181818,0
2016-04-01,"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST",23,18,1.21428571428571,0.9,0.739130434782609,0.722222222222222
2016-04-01,"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST",11,4,0.6875,0.666666666666667,0.909090909090909,0.75
2016-04-01,"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST",6,7,2,0.875,0.5,0.714285714285714
2016-04-01,"RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST",48,42,1.47826086956522,2.5,0.75,0.476190476190476
2016-04-01,"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST",27,14,1.21428571428571,0.875,0.703703703703704,0.785714285714286
2016-04-01,"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST",19,33,2.5,2.25,0.368421052631579,0.484848484848485
2016-04-01,"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST",34,47,1,7.4375,0.647058823529412,0.148936170212766
2016-04-01,"RYK","DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST",13,4,1.16666666666667,2,0.692307692307692,0.5
2016-04-01,"TAD","BRADFORD DISTRICT CARE NHS FOUNDATION TRUST",23,16,0.958333333333333,5,0.869565217391304,0.1875
2016-04-01,"TAE","MANCHESTER MENTAL HEALTH AND SOCIAL CARE TRUST",11,13,4.25,5.75,0.0909090909090909,0.230769230769231
2016-04-01,"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST",18,22,0.9,2.8,0.888888888888889,0.318181818181818
2016-04-01,"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST",24,10,2,3.5,0.5,0.4
2016-04-01,"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST",5,17,5.5,3.625,0.2,0.294117647058824
2016-05-01,"NHV","COMMUNITY LINKS (NORTHERN) LTD",7,35,0.583333333333333,4.9,1,0.142857142857143
2016-05-01,"NKD","THE YOUTH ENQUIRY SERVICE (PLYMOUTH) LTD",4,3,1.5,4.5,0.75,0.333333333333333
2016-05-01,"NQL","NAVIGO",3,4,1.5,0.666666666666667,0.666666666666667,1
2016-05-01,"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",10,5,1.83333333333333,1.25,0.6,0.8
2016-05-01,"R1C","SOLENT NHS TRUST",9,4,1.41666666666667,4,0.888888888888889,0
2016-05-01,"R1F","ISLE OF WIGHT NHS TRUST",1,0,1.5,13,1,NA
2016-05-01,"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST",42,32,2.75,2.5,0.428571428571429,0.40625
2016-05-01,"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",13,3,1.58333333333333,0.75,0.692307692307692,1
2016-05-01,"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST",9,23,0.75,6.625,0.777777777777778,0.0869565217391304
2016-05-01,"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST",21,63,12.3,8.875,0.142857142857143,0.0952380952380952
2016-05-01,"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST",13,18,3.1875,3.14285714285714,0.230769230769231,0.388888888888889
2016-05-01,"RKL","WEST LONDON MENTAL HEALTH NHS TRUST",24,16,1.55555555555556,1.25,0.666666666666667,0.6875
2016-05-01,"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST",8,7,1.6,1.75,0.75,0.571428571428571
2016-05-01,"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST",18,0,2.33333333333333,13,0.444444444444444,NA
2016-05-01,"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST",4,2,1.66666666666667,3,0.75,0
2016-05-01,"RNU","OXFORD HEALTH NHS FOUNDATION TRUST",21,9,1.65,2.25,0.666666666666667,0.444444444444444
2016-05-01,"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST",5,1,0.833333333333333,0.5,1,1
2016-05-01,"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST",9,1,0.9,6.5,0.888888888888889,0
2016-05-01,"RPG","OXLEAS NHS FOUNDATION TRUST",17,10,0.944444444444444,1.66666666666667,0.647058823529412,0.6
2016-05-01,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST",1,4,5.5,5,0,0.25
2016-05-01,"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST",30,11,1.5625,2.25,0.733333333333333,0.454545454545455
2016-05-01,"RRD","NORTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",12,8,0.666666666666667,1.2,0.916666666666667,1
2016-05-01,"RRE","SOUTH STAFFORDSHIRE AND SHROPSHIRE HEALTHCARE NHS FOUNDATION TRUST",6,13,2,3.5,0.5,0
2016-05-01,"RRP","BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",24,10,1.55555555555556,2.5,0.666666666666667,0.3
2016-05-01,"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST",14,14,0.636363636363636,2.66666666666667,0.857142857142857,0.357142857142857
2016-05-01,"RT2","PENNINE CARE NHS FOUNDATION TRUST",49,17,1.69444444444444,1.625,0.612244897959184,0.588235294117647
2016-05-01,"RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST",13,21,1.5,1.6875,0.769230769230769,0.619047619047619
2016-05-01,"RTQ","2GETHER NHS FOUNDATION TRUST",4,15,1.5,2.875,1,0.266666666666667
2016-05-01,"RTV","NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST",19,53,1.75,2.5,0.631578947368421,0.452830188679245
2016-05-01,"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST",24,180,2,12.2105263157895,0.5,0.105555555555556
2016-05-01,"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST",21,50,2.92857142857143,3.125,0.19047619047619,0.34
2016-05-01,"RV9","HUMBER NHS FOUNDATION TRUST",15,3,2.875,0.75,0.266666666666667,0.666666666666667
2016-05-01,"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST",40,12,1.44444444444444,4,0.625,0
2016-05-01,"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST",51,3,0.879310344827586,7.5,0.725490196078431,0.333333333333333
2016-05-01,"RW4","MERSEY CARE NHS FOUNDATION TRUST",12,34,1.8,3.8,0.583333333333333,0.235294117647059
2016-05-01,"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST",27,30,0.9,1.5,0.777777777777778,0.6
2016-05-01,"RWK","EAST LONDON NHS FOUNDATION TRUST",34,16,0.772727272727273,2,0.941176470588235,0.5
2016-05-01,"RWN","SOUTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",9,0,1.625,13,0.666666666666667,NA
2016-05-01,"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",17,30,2.25,1.875,0.470588235294118,0.533333333333333
2016-05-01,"RWV","DEVON PARTNERSHIP NHS TRUST",16,18,1.6,3.33333333333333,0.625,0.388888888888889
2016-05-01,"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST",18,5,0.818181818181818,0.5,0.888888888888889,1
2016-05-01,"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST",41,18,0.976190476190476,1.4,0.853658536585366,0.666666666666667
2016-05-01,"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",41,91,1.73529411764706,1.775,0.609756097560976,0.54945054945055
2016-05-01,"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",69,19,0.985714285714286,2.25,0.956521739130435,0.473684210526316
2016-05-01,"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST",27,22,0.675,0.916666666666667,0.962962962962963,0.681818181818182
2016-05-01,"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",36,15,1.05263157894737,3.16666666666667,1,0.0666666666666667
2016-05-01,"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST",23,20,1.27777777777778,1.16666666666667,0.782608695652174,0.75
2016-05-01,"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST",12,13,0.666666666666667,0.8125,0.916666666666667,1
2016-05-01,"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST",9,2,1.75,0.5,0.555555555555556,1
2016-05-01,"RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST",46,23,1.375,0.958333333333333,0.826086956521739,0.739130434782609
2016-05-01,"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST",22,9,1.71428571428571,1.25,0.590909090909091,0.666666666666667
2016-05-01,"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST",22,33,1.42857142857143,1.94444444444444,0.681818181818182,0.515151515151515
2016-05-01,"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST",29,29,1.7,3.5,0.551724137931034,0.206896551724138
2016-05-01,"RYK","DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST",7,4,1.375,1,0.857142857142857,1
2016-05-01,"TAD","BRADFORD DISTRICT CARE NHS FOUNDATION TRUST",15,20,1.16666666666667,2.5,0.666666666666667,0.45
2016-05-01,"TAE","MANCHESTER MENTAL HEALTH AND SOCIAL CARE TRUST",11,13,4.25,9.5,0.0909090909090909,0.153846153846154
2016-05-01,"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST",27,15,2.16666666666667,2.875,0.481481481481481,0.266666666666667
2016-05-01,"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST",23,12,2.07142857142857,5,0.478260869565217,0.0833333333333333
2016-05-01,"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST",8,16,2.33333333333333,2.75,0.375,0.3125
2016-06-01,"NHV","COMMUNITY LINKS (NORTHERN) LTD",14,15,0.7,2.5,0.928571428571429,0.466666666666667
2016-06-01,"NKD","THE YOUTH ENQUIRY SERVICE (PLYMOUTH) LTD",4,2,1,2,0.75,0.5
2016-06-01,"NQL","NAVIGO",6,4,1.33333333333333,0.666666666666667,0.833333333333333,0.75
2016-06-01,"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",15,10,1.78571428571429,0.714285714285714,0.6,0.8
2016-06-01,"R1C","SOLENT NHS TRUST",5,0,2.5,13,0.4,NA
2016-06-01,"R1F","ISLE OF WIGHT NHS TRUST",5,1,0.833333333333333,8.5,1,0
2016-06-01,"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST",47,19,0.979166666666667,1.41666666666667,0.808510638297872,0.68421052631579
2016-06-01,"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",12,7,1,1.625,0.833333333333333,0.714285714285714
2016-06-01,"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST",17,39,1.3125,3.77272727272727,0.823529411764706,0.128205128205128
2016-06-01,"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST",20,69,5,7.375,0.3,0.202898550724638
2016-06-01,"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST",22,15,1.5,3.5,0.727272727272727,0.333333333333333
2016-06-01,"RKL","WEST LONDON MENTAL HEALTH NHS TRUST",33,11,1.65384615384615,3.5,0.636363636363636,0.454545454545455
2016-06-01,"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST",11,9,1.375,1.83333333333333,0.727272727272727,0.555555555555556
2016-06-01,"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST",11,0,2.75,13,0.363636363636364,NA
2016-06-01,"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST",5,3,1.25,3.5,0.8,0
2016-06-01,"RNU","OXFORD HEALTH NHS FOUNDATION TRUST",19,18,1.65,2,0.68421052631579,0.5
2016-06-01,"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST",8,0,0.666666666666667,13,1,NA
2016-06-01,"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST",9,0,0.642857142857143,13,1,NA
2016-06-01,"RPG","OXLEAS NHS FOUNDATION TRUST",22,17,0.916666666666667,1.78571428571429,0.863636363636364,0.588235294117647
2016-06-01,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST",10,18,2.25,1.66666666666667,0.4,0.555555555555556
2016-06-01,"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST",31,10,1.61764705882353,1.5,0.709677419354839,0.6
2016-06-01,"RRD","NORTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",15,4,0.833333333333333,0.666666666666667,0.866666666666667,0.75
2016-06-01,"RRE","SOUTH STAFFORDSHIRE AND SHROPSHIRE HEALTHCARE NHS FOUNDATION TRUST",10,9,1.5,3.5,0.7,0
2016-06-01,"RRP","BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",24,15,1.28571428571429,2.75,0.708333333333333,0.4
2016-06-01,"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST",18,8,0.75,3,0.777777777777778,0.375
2016-06-01,"RT2","PENNINE CARE NHS FOUNDATION TRUST",38,30,1.375,1.46153846153846,0.763157894736842,0.733333333333333
2016-06-01,"RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST",8,13,1,1.8125,0.75,0.615384615384615
2016-06-01,"RTQ","2GETHER NHS FOUNDATION TRUST",15,14,1.5,2.5,0.666666666666667,0.428571428571429
2016-06-01,"RTV","NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST",18,51,1.33333333333333,2.375,0.833333333333333,0.470588235294118
2016-06-01,"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST",35,68,1.32142857142857,2.33333333333333,0.771428571428571,0.441176470588235
2016-06-01,"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST",29,33,2.1,4.58333333333333,0.482758620689655,0.212121212121212
2016-06-01,"RV9","HUMBER NHS FOUNDATION TRUST",5,5,1.75,1.375,0.6,1
2016-06-01,"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST",32,7,1.3,4.25,0.71875,0
2016-06-01,"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST",25,11,0.625,0.785714285714286,0.96,1
2016-06-01,"RW4","MERSEY CARE NHS FOUNDATION TRUST",20,28,2.75,7.5,0.35,0.25
2016-06-01,"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST",30,25,1.26666666666667,2.5,0.866666666666667,0.44
2016-06-01,"RWK","EAST LONDON NHS FOUNDATION TRUST",47,15,0.810344827586207,3.16666666666667,0.893617021276596,0.466666666666667
2016-06-01,"RWN","SOUTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",7,0,1.5,13,0.714285714285714,NA
2016-06-01,"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",33,29,1.75,1.5,0.606060606060606,0.620689655172414
2016-06-01,"RWV","DEVON PARTNERSHIP NHS TRUST",6,14,1,1.33333333333333,0.833333333333333,0.642857142857143
2016-06-01,"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST",13,1,1.1875,0.5,1,1
2016-06-01,"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST",31,19,0.911764705882353,2.625,0.838709677419355,0.368421052631579
2016-06-01,"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",52,114,1.52631578947368,2.11111111111111,0.673076923076923,0.491228070175439
2016-06-01,"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",34,26,1,1,0.852941176470588,0.923076923076923
2016-06-01,"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST",17,23,1.125,1.35714285714286,0.705882352941177,0.695652173913043
2016-06-01,"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",28,12,1.28571428571429,3.5,0.857142857142857,0
2016-06-01,"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST",19,11,1.21428571428571,2.16666666666667,0.789473684210526,0.454545454545455
2016-06-01,"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST",32,22,1,1.4,0.8125,0.636363636363636
